"Alpha_3","nState","adminLevel","adm1InCovid","adm0InCovid","Lat","Long","n","date","nNewToday","nNewIn7Days","nNewIn14Days","t0","tlead7","tlead14","dateFirstInfection","lambdaFromAlgebraLag7","lambdaFromAlgebraLag14","Alpha_2","Name","Official_name","Common_name","TempLag14mean","TempLag7mean","TempLag14max","TempLag7max","TempLag14min","TempLag7min","rhLag14mean","rhLag7mean","rhLag14max","rhLag7max","rhLag14min","rhLag7min","uvLag14mean","uvLag7mean","uvLag14max","uvLag7max","uvLag14min","uvLag7min","ahLag14mean","ahLag7mean","ahLag14max","ahLag7max","ahLag14min","ahLag7min","nLead7","nLead14","admPop","nCells","popDenPerQD","admOld","propOld"
"USA",54,1,"Georgia","USA",NA,NA,42,"2020-03-13",11,443,1958,2020-03-13,"2020-03-20","2020-03-27","2020-03-03",0.349497038950588,0.275945202947051,"US","United States","United States of America",NA,12.4455435121452,12.8813542095154,20.3282638200219,17.9466307991077,5.49022532728431,7.74923055228914,67.989845486228,65.784158493513,92.5946778785996,83.9332211361057,40.1249425237089,41.1187603252015,59716.4276003043,70804.1691384722,92970.3537332685,92857.0018731332,17180.0544276136,34800.4990818382,8.14466074398158,8.0097381762708,13.9909552591936,12.8899250862837,3.27913347435121,3.38889795080508,485,2000,7882071.57788086,228,34570.4893766704,1526859.17857933,0.193712929842466
"USA",54,1,"Illinois","USA",NA,NA,46,"2020-03-13",14,539,2978,2020-03-13,"2020-03-20","2020-03-27","2020-01-24",0.363281492963252,0.298978167200738,"US","United States","United States of America",NA,4.72844011910709,6.30064298715557,11.9709637194359,11.9709637194359,-3.35398699349928,1.67696271917329,65.7238451302249,67.7978530607493,88.4763498577782,88.4763498577782,35.2610854203931,36.2906483541591,64992.130671442,58736.1539442064,83570.3488824171,80016.2937420437,19809.9383962217,19863.6748326932,4.53501332047737,5.02263558087725,7.06492574722815,7.05333451620023,1.88953463595424,3.03675776843322,585,3024,9316191.58642578,244,38181.1130591221,1928128.24328613,0.206965284622906
"USA",54,1,"New Jersey","USA",NA,NA,49,"2020-03-13",20,841,8776,2020-03-13,"2020-03-20","2020-03-27","2020-03-05",0.414200166373651,0.370965970263634,"US","United States","United States of America",NA,7.17904527879071,8.34405352523576,14.1841998069947,14.1841998069947,-0.0375208244326476,4.20302753280852,53.1216106025714,52.5573930370783,78.870641271207,78.5377008555649,25.9167562435057,25.9167562435057,62117.4632389907,59086.1325036498,82104.0931998171,82104.0931998171,22308.5918619795,22308.5918619795,4.41780795441164,4.45485371232674,8.43753444917204,6.14418809565746,2.0226038883402,2.08194889933006,890,8825,6213955.43359375,34,182763.395105699,1435997.91064453,0.231092405793783
"USA",54,1,"Pennsylvania","USA",NA,NA,41,"2020-03-13",19,270,2304,2020-03-13,"2020-03-20","2020-03-27","2020-03-06",0.289460120782132,0.289033472441148,"US","United States","United States of America",NA,6.2007683421301,7.55460556914011,13.5104609215104,13.4928919179756,-2.06261354581707,2.77484177854029,56.6645407952648,55.587427138113,84.7404578502785,78.6776729290562,20.032665778414,20.032665778414,60110.1767703885,58372.7954987084,82103.6350259901,82103.6350259901,23064.8478925333,23649.9943119382,4.38667069467279,4.4574000218213,8.27324750524784,6.68112660981479,1.78836402340374,1.98073771626483,311,2345,8577999.21777344,202,42465.3426622447,2253578.93193054,0.262716150318733
"USA",54,1,"Texas","USA",NA,NA,44,"2020-03-13",17,385,1893,2020-03-13,"2020-03-20","2020-03-27","2020-03-05",0.325323897858537,0.270336144963481,"US","United States","United States of America",NA,17.3523076141811,17.7971690672038,23.0509555203321,22.9145459324414,10.6308606484306,12.9831348612695,63.9628336782321,64.3420742294178,87.1504228478082,83.565961151184,25.2474577591982,31.5031738205313,69489.4983262313,73082.502041707,96111.6539323423,95709.9581936744,30967.9268227673,46588.9858299445,10.1996745225452,10.4664672904019,15.7318517384964,15.1369485798675,3.15301187698998,4.02408856893256,429,1937,20921634.7425537,640,32690.0542852402,3833668.00557232,0.183239409957521
"CHL",1,0,NA,"Chile",-35.6751,-71.543,43,"2020-03-13",20,391,1567,2020-03-13,"2020-03-20","2020-03-27","2020-03-03",0.330263488343835,0.258770667306068,"CL","Chile","Republic of Chile",NA,19.4686454839411,19.6013785644371,21.2216237758835,20.8267931866552,17.7261963839534,18.3973276647469,57.6617456539637,54.1404654548086,70.8997321595734,64.8831825810369,43.0637687581588,44.5421758428258,116878.915245277,113465.524528764,126537.666991647,119426.442247104,101030.214771491,104275.614760924,9.55103767735132,8.98137675476656,11.4480483212943,10.6026640720302,7.28019393647478,7.41863835917099,434,1610,13783273.5080566,421,32739.3670025098,2273562.37012754,0.164950827450286
"EST",1,0,NA,"Estonia",58.5953,25.0136,79,"2020-03-13",63,204,496,2020-03-13,"2020-03-20","2020-03-27","2020-02-27",0.182285577882317,0.141780156309309,"EE","Estonia","Republic of Estonia",NA,2.04639152510091,3.06920504549969,4.55654036678897,4.55654036678897,-3.81109887295075,1.22296542272229,90.7260116143705,89.6103649208056,96.7310611945517,95.3130484327369,80.4132451231194,81.5418753339409,24655.4999532876,25352.2538225314,38611.3072770137,35505.3260157038,7378.99194811516,11110.5994825574,5.14886602262454,5.40298094437085,6.12963713396126,6.12770336251817,3.31078528271213,4.81307212382243,283,575,656523.446533203,92,7136.12441883916,182425.801445007,0.277866392142296
"FRA",1,0,NA,"France",46.2276,2.2137,3661,"2020-03-13",1380,8951,29303,2020-03-13,"2020-03-20","2020-03-27","2020-01-24",0.176701772506388,0.156977123054503,"FR","France","French Republic",NA,8.0267989829181,8.8473499517866,12.6669821118496,12.6221686141037,4.96015086012444,6.04295747290497,82.965930572275,82.5047740622464,93.7536616304735,92.0197165421886,69.5357853180735,72.7549139810945,37956.2244787448,41582.9951091828,59559.5441808772,57955.1937622191,13310.376506557,22181.5648929066,6.99011115501397,7.34926114245256,9.53064237939534,9.52601165137863,5.42503353509473,5.76529292431004,12612,32964,44734238.050293,1040,43013.690432974,11727603.2998657,0.262161686685728
"GRC",1,0,NA,"Greece",39.0742,21.8243,190,"2020-03-13",91,305,776,2020-03-13,"2020-03-20","2020-03-27","2020-02-26",0.136790527201172,0.116152840146574,"GR","Greece","Hellenic Republic",NA,11.4658203851244,11.574163696012,15.2322453562603,14.1708346515944,8.02497123966822,9.79589701928659,70.6728940270647,75.7422627794017,87.9180326374271,87.7679548050851,45.7310699337303,63.6317571617935,66215.4612468813,63477.9881138559,86088.3479383534,84005.7137398002,24749.1095978715,26235.0629324725,7.43178319143192,7.95966310119104,10.029401075708,9.97437073659885,4.00748866700514,6.67123241861082,495,966,6002709.52685547,217,27662.2558841266,1733473.71369934,0.288781875242166
"ISL",1,0,NA,"Iceland",64.9631,-19.0208,134,"2020-03-13",31,275,756,2020-03-13,"2020-03-20","2020-03-27","2020-02-28",0.159410765155984,0.135241547341091,"IS","Iceland","Republic of Iceland",NA,-2.62175825242014,-3.19321428680048,0.688938305405451,-0.615393966837746,-5.79127321624589,-5.55914510510365,81.9043596436033,77.4772592256727,93.7774004571487,84.4363056748053,69.2142416600979,70.8294702381001,27070.6046314993,30170.5866919668,36543.4648223607,34623.6140567643,17062.2265932291,24264.9812358269,3.35521405241141,3.03625571168097,4.16395184782278,3.84177125924709,2.52896348252165,2.53474498908307,409,890,166944.776855469,12,13912.0647379557,42209.9035789967,0.252837521329221
"IDN",1,0,NA,"Indonesia",-0.7893,113.9213,69,"2020-03-13",35,300,977,2020-03-13,"2020-03-20","2020-03-27","2020-03-02",0.23952716277761,0.194187295716258,"ID","Indonesia","Republic of Indonesia",NA,26.2345858367213,26.2900141652478,27.3181273274287,27.2726084028821,25.1014786470863,25.3142503124058,86.0976740351713,85.2940697535135,91.6361389968678,89.5671504713529,79.8218550378714,81.0580427816599,89467.6436306248,92977.0241179008,117325.53352206,115507.634385433,45386.1745002282,59640.8419037504,21.4206692531506,21.2921313941559,22.3428810348383,22.076915760887,20.2543554440482,20.5980690553558,369,1046,172450706.503052,2338,73759.9257925799,16135413.3869648,0.0935653655131835
"RUS",1,0,NA,"Russia",60,90,45,"2020-03-13",17,208,991,2020-03-13,"2020-03-20","2020-03-27","2020-01-31",0.246675285565314,0.224032852360651,"RU","Russian Federation",NA,NA,1.54240804172229,2.43675014075569,5.9328958084222,5.46930847268128,-4.38595969065033,-1.10048658561005,79.7590686920899,78.7952952101149,91.9702879815775,89.1973978664881,62.7235715454845,66.3930484137387,38476.2620910594,40216.3242402709,52956.2718100746,51725.5608157378,20576.7079243178,26311.6213373213,4.56507304238169,4.8744755189331,5.97528435279245,5.81942922338628,2.93328848932902,3.82960600168178,253,1036,93010140.9816284,7459,12469.5188338421,21672895.5766782,0.233016479148861
"THA",1,0,NA,"Thailand",15,101,75,"2020-03-13",5,247,1061,2020-03-13,"2020-03-20","2020-03-27","2020-01-22",0.2081519188583,0.194127177553199,"TH","Thailand","Kingdom of Thailand",NA,29.221141415235,29.5048789474592,30.7811185831244,30.4799089900324,27.0837850657644,27.5608370528458,63.0556343534206,60.9001218955851,77.4621558625308,74.9447498994191,48.5010587690614,48.8811554715418,104230.509267785,108358.080136247,118731.296101292,118481.636126745,79533.0032998434,83414.4198065941,18.4048652299413,17.9976303854303,20.9560320526809,20.4146112681495,14.6647038116012,14.9440251715037,322,1136,49480404.779541,689,71814.8110007852,8978750.74378967,0.181460737514059
"VNM",1,0,NA,"Vietnam",16,108,47,"2020-03-13",8,44,116,2020-03-13,"2020-03-20","2020-03-27","2020-01-23",0.0943874149723988,0.088828757078336,"VN","Viet Nam","Socialist Republic of Viet Nam","Vietnam",25.2555913781468,25.7248401396238,27.7562535978297,27.732035512003,22.1730567735886,23.8341094869525,77.6315143555977,76.7343956521241,85.8597427842091,83.7545317483348,63.5880941668803,66.1869206337658,85581.4148823771,89115.3078372288,112136.76150983,111151.450267258,56609.8271834692,64097.8976684971,18.2575507104101,18.5955808819436,20.9075282067691,20.5568824522462,14.7919247700484,16.2811873563474,91,163,66769438.7382812,455,146746.019205014,8111755.51422119,0.121489047496972
"AUS",7,1,"Queensland","Australia",-28.0167,153.4,46,"2020-03-14",11,175,579,2020-03-14,"2020-03-21","2020-03-28","2020-01-29",0.224217329289808,0.186365018089093,"AU","Australia",NA,NA,24.2224922700277,22.8294405912167,26.9531727480868,25.4403891863926,21.2439221168132,21.2725941008468,77.6718368353959,79.7317947288182,93.6261594712388,93.048642354296,66.1884302420089,69.6111008368469,90076.5498541574,77757.9339848874,125696.826124902,103108.815262853,34444.4333523816,36362.4741386478,17.2920214925497,16.3742815587003,21.0783899863587,18.7541312042059,13.5191401220815,14.0924257402807,221,625,2552362.92260742,138,18495.3834971552,536686.486935638,0.210270444763935
"AUS",7,1,"Victoria","Australia",-37.8136,144.9631,49,"2020-03-14",13,180,636,2020-03-14,"2020-03-21","2020-03-28","2020-01-26",0.220271672206231,0.188399895725114,"AU","Australia",NA,NA,16.9620185491858,17.4915724439614,22.9041964817282,22.5321885424114,12.700472274601,14.6129867151145,70.0907490619117,65.61893830551,93.8946508277167,80.7381197543872,35.0820238603198,36.9924851997385,82307.3763627603,88153.7978428729,109224.221007868,107068.766483782,40407.6171021007,70293.6783292638,10.0280711250513,9.55233731327127,13.8856981247407,11.0844163458945,6.81751918193603,7.29919274774471,229,685,3092615.6697998,145,21328.3839296538,682076.732782165,0.220550112140614
"CHN",31,1,"Beijing","China",40.1824,116.4142,437,"2020-03-14",1,67,136,2020-03-14,"2020-03-21","2020-03-28","2020-01-22",0.0203775818536827,0.019353751544225,"CN","China","People's Republic of China",NA,4.1414206634311,5.46337056183073,8.58479226844246,6.6001362426885,0.370510405560417,3.81458414660625,52.4101011689104,52.1217741450532,97.5063418393707,90.3184731525912,13.8833120071536,18.980666483367,68546.2275655411,73199.3981266797,81931.0061474755,81705.8712120943,17713.225025857,51540.1936159664,3.37158989744053,3.70040229681657,6.21556673012528,6.21556673012528,1.07257519928375,1.2725154081646,504,573,18499841.8681641,27,685179.328450521,3045129.24023438,0.164602987524702
"CHN",31,1,"Chongqing","China",30.0572,107.874,576,"2020-03-14",0,0,2,2020-03-14,"2020-03-21","2020-03-28","2020-01-22",0,0.00024758628403473,"CN","China","People's Republic of China",NA,12.5293619201845,13.2043556595212,14.9725739421736,14.6438158051904,9.89906735723341,11.4502305465846,79.2454263339645,77.2297638769441,90.4306013221567,85.8702774033704,61.9311355162949,63.0137682972531,41303.0723366107,42789.6803080117,78500.8958796466,76856.0295986939,11712.3688642295,20238.8263242666,8.80711380117479,8.92663850403094,10.5808653148484,10.2611117776819,6.98579276424887,7.19889666691163,576,578,18960273.6953125,122,155412.079469775,4286766.45556641,0.226092013462138
"CHN",31,1,"Hunan","China",27.6104,111.7088,1018,"2020-03-14",0,0,0,2020-03-14,"2020-03-21","2020-03-28","2020-01-22",0,0,"CN","China","People's Republic of China",NA,11.8007696661919,13.240913874963,15.4632918219497,15.4420529789606,7.42801522018524,12.0721831796545,86.6836841221601,85.6801135263175,97.7285804832034,97.0470862591983,61.6383475480878,68.8186045081214,39895.5403710819,42444.348727625,88117.6912057006,84701.7979579634,9627.45980144288,16060.6450108704,9.21640833244593,9.97585840360105,12.3766080444977,12.3766080444977,7.10834430589672,7.71817520037709,1018,1018,47684893.4628906,307,155325.385872608,9070293.8840332,0.19021315190925
"CHN",31,1,"Shanxi","China",37.5777,112.2922,133,"2020-03-14",0,0,2,2020-03-14,"2020-03-21","2020-03-28","2020-01-22",0,0.00106611787261971,"CN","China","People's Republic of China",NA,4.36546247940549,5.31037231617382,7.74566842686899,7.74172371154619,0.234483792302298,2.60953456802984,34.4130799912206,29.6353026108096,78.7899718396663,75.4444910926889,1.58641806759244,6.43583871075703,73637.1863793446,72104.5648537832,88170.0668536565,85955.4157220211,37939.0636058102,39665.7554963063,2.31449970153816,2.11256557697892,5.38601538285632,5.38540093511064,0.101783974640774,0.420767792447678,133,135,27642822.1733398,259,106729.043140308,4216784.68060303,0.152545375221128
"CHN",31,1,"Tianjin","China",39.3054,117.323,136,"2020-03-14",0,1,25,2020-03-14,"2020-03-21","2020-03-28","2020-01-22",0.00104657715601039,0.0120535342320293,"CN","China","People's Republic of China",NA,5.91317644861401,6.81736457816044,10.9283747679812,10.0649524993374,0.98917914208998,4.6590661650624,52.575345845946,58.2050525979351,92.5889038469574,90.3167215138362,2.62860282098064,24.8836841269432,68910.6645219697,70703.3146197488,82886.9706429609,81010.3175546152,23056.679761122,50506.0724562013,3.77543474446971,4.42832226408966,6.75987626632393,6.75987626632393,0.227998940133844,1.94472559230254,137,161,11730557.2734375,23,510024.229279891,2002251.93066406,0.170686855192969
"CHN",31,1,"Xinjiang Uygur","China",41.1129,85.2401,76,"2020-03-14",0,0,0,2020-03-14,"2020-03-21","2020-03-28","2020-01-23",0,0,"CN","China","People's Republic of China",NA,2.67558196697532,1.14927595425995,5.85790866372896,4.39344731164093,-2.50528622750325,-2.50401436061916,42.8593836912221,42.0469088401133,66.8133828590717,63.1218142389492,22.0751739260929,24.7607628577059,76866.5383747876,78248.8084955462,89737.5402139823,88845.5163663751,51281.9421119596,53381.299360936,2.32907002713513,2.07031693450995,3.7374480283683,3.01280927240226,1.06209977608058,1.14985411169115,76,76,17346505.7466431,939,18473.3820518031,2327551.0044969,0.134179819180432
"USA",54,1,"Louisiana","USA",NA,NA,77,"2020-03-14",48,686,3238,2020-03-14,"2020-03-21","2020-03-28","2020-03-11",0.327636087061539,0.268743391483306,"US","United States","United States of America",NA,17.9179552010118,18.262617985061,22.3359752250892,21.8629682370983,12.3345771088812,12.4492243774784,72.8774011186867,73.3226993959488,92.7345502890139,88.4313141701831,35.0457594155325,39.6402999570976,66485.8778576162,67236.0672989104,95401.2036990885,90649.5268869263,25641.6928031013,32472.1887280312,11.8500068699605,12.1605751057568,17.5911331882746,16.1540132187837,4.12681941536094,4.37875470896435,763,3315,3234725.78637695,178,18172.6167773986,711119.132932901,0.219839077527925
"USA",54,1,"New York","USA",NA,NA,613,"2020-03-14",192,11114,51797,2020-03-14,"2020-03-21","2020-03-28","2020-03-02",0.421612031217836,0.317749125418571,"US","United States","United States of America",NA,5.82300663732493,7.51017022731939,12.1380091193631,12.1380091193631,-2.55659853816468,2.39690581146141,61.4542308378748,59.7901442457574,84.0570928202766,79.85818072127,32.8045873944216,35.6002086750957,60846.5355716947,60391.0657022178,82238.4560489815,80356.8204059127,27225.8726177738,28181.449130063,4.5664539804755,4.91671030156912,7.83105745127006,7.70627405872581,2.31000391124381,2.7072592883834,11727,52410,12810880.9899292,216,59309.6342126352,2999339.49570411,0.234124374276986
"BHR",1,0,NA,"Bahrain",26.0275,50.55,210,"2020-03-14",15,95,266,2020-03-14,"2020-03-21","2020-03-28","2020-02-24",0.0533148922699919,0.0584507373938537,"BH","Bahrain","Kingdom of Bahrain",NA,19.5703296661377,19.7392997741699,22.448938369751,20.935998916626,17.9811954498291,19.146448135376,74.2820053100586,78.5713882446289,88.8285827636719,88.8285827636719,64.2501831054688,70.8038330078125,95156.921875,100457.875,102950.7890625,102950.7890625,37877.09765625,97179.796875,12.5825233459473,13.428671836853,14.6818466186523,14.6818466186523,10.5013198852539,12.3633937835693,305,476,326404.3125,1,326404.3125,17346.736328125,0.0531449360924881
"BGR",1,0,NA,"Bulgaria",42.7339,25.4858,41,"2020-03-14",18,122,290,2020-03-14,"2020-03-21","2020-03-28","2020-03-08",0.197168304871779,0.149181879190911,"BG","Bulgaria","Republic of Bulgaria",NA,9.22814366349116,9.89987231100648,13.4647806677105,13.070065127558,3.84215638512426,6.87889908412295,76.5121248506478,79.4926990097695,95.4180994583942,95.3886076292393,60.0650884213603,62.04166666524,53091.0096646964,53259.7974245224,78195.1452903204,78195.1452903204,17154.589255962,20484.4025874286,6.92689404812208,7.43840822240977,8.76346082981452,8.73423043655671,4.90449100337173,6.61492362687056,163,331,6979405.15759277,199,35072.3877265969,1927650.19439697,0.276191186909376
"IRQ",1,0,NA,"Iraq",33,44,110,"2020-03-14",9,104,396,2020-03-14,"2020-03-21","2020-03-28","2020-02-24",0.0950708070327764,0.109004021678218,"IQ","Iraq","Republic of Iraq",NA,17.6033344859363,19.5636204120899,21.0787411035586,21.0787411035586,13.7092811582618,17.7735826982808,48.1072578147875,35.9326868425787,76.8412669490529,53.6199351850453,19.7139667478101,19.7271286083936,82102.7928916666,84478.2823191427,95060.2513517778,95060.2192849994,46974.1738100593,52413.9542709586,6.87828988555795,5.77269179051576,10.6964410976147,8.24109407269797,3.23736419053338,3.24082499732067,214,506,31561326.4023438,464,68020.1000050512,1513911.63815609,0.0479673008306667
"ISR",1,0,NA,"Israel",31,35,155,"2020-03-14",29,557,3464,2020-03-14,"2020-03-21","2020-03-28","2020-02-21",0.21780754207039,0.225037707617464,"IL","Israel","State of Israel",NA,16.2590402455724,17.4041654029429,21.0589961806996,21.0579477048495,13.3427423518482,14.8465272331414,70.7142728343829,70.1952433288144,89.696014747993,83.1943762149418,41.7696261725783,44.3625893727018,74901.7688832462,75363.3512242913,94503.2611329813,94503.2611329813,32762.1738676003,32769.7259699207,9.71793590972257,10.2932198606024,11.8509329048415,11.3477367854789,7.06302176924666,7.86565889673798,712,3619,4139619.87792969,30,137987.329264323,605124.788368225,0.146178829509066
"ITA",1,0,NA,"Italy",43,12,21157,"2020-03-14",3497,32421,71315,2020-03-14,"2020-03-21","2020-03-28","2020-01-31",0.132738245151092,0.105352505427913,"IT","Italy","Italian Republic",NA,9.14248857040549,9.52963825920719,12.7401058131308,12.316837704138,6.57550621762685,7.37683070797575,76.3960005441171,74.1102707185062,90.8985576193369,86.6867608465884,56.2421278853178,59.9668277322585,54041.4641601103,62047.9142874073,75500.8167568177,75375.9204784544,24026.2183598026,44156.6350502232,6.95404521380369,6.91973280503772,9.26730979440129,8.96782339730705,4.84953209228447,5.18854597207747,53578,92472,37840646.1234131,527,71803.8825871216,11150865.5869141,0.294679576837742
"LUX",1,0,NA,"Luxembourg",49.8153,6.1296,51,"2020-03-14",17,619,1780,2020-03-14,"2020-03-21","2020-03-28","2020-02-29",0.367921725665812,0.255770850853585,"LU","Luxembourg","Grand Duchy of Luxembourg",NA,5.91332222058136,7.1838641453163,11.593642262,11.593642262,2.55981498808421,4.35859884672921,87.9944420967927,85.5250731269282,96.4833133194554,95.3083558569002,77.695504366112,77.695504366112,30020.9463166554,28630.7918789379,46937.4471591772,45456.080954814,6016.1176503382,6016.1176503382,6.44695068516377,6.84489276387101,9.44448149354274,9.44448149354274,5.12415140520539,5.23359562955678,670,1831,401737.3515625,5,80347.4703125,90763.4565429688,0.225927353256941
"SRB",1,0,NA,"Serbia",44.0165,21.0059,46,"2020-03-14",11,125,613,2020-03-14,"2020-03-21","2020-03-28","2020-03-06",0.187574594287652,0.190148724143815,"RS","Serbia","Republic of Serbia",NA,8.66275837031534,8.62213294875674,14.6715837242535,14.1698308750524,4.44889158687221,4.75496361909142,72.3752367014055,77.7030714922861,91.8593497080394,90.8246447374034,51.393304961551,58.7725362479469,45272.3368775365,44691.2887171071,74102.96929724,74102.96929724,19367.688834245,22757.0386465863,6.23564439117664,6.6479699819021,7.75910736043701,7.44320827375485,4.27407532066224,5.99015068892265,171,659,5032816.76196289,142,35442.3715631189,1236989.19262695,0.245784667142243
"SVK",1,0,NA,"Slovakia",48.669,19.699,44,"2020-03-14",12,134,248,2020-03-14,"2020-03-21","2020-03-28","2020-03-06",0.199656273767689,0.135183154882144,"SK","Slovakia","Slovak Republic",NA,5.24666730995789,6.4307191963446,11.829293801742,11.829293801742,1.92246038295276,3.26170751593652,77.4624580003019,75.9904974326269,92.3883558468599,87.3802509173746,59.6558035545047,67.7563318676776,40077.205133053,44068.7022280406,60884.8415335203,58325.6149825932,14067.7693756398,20511.6515380901,5.45224284839757,5.78876871936348,7.69595361024998,7.69595361024998,3.69444203010624,4.40597920252312,178,292,3590351.37304688,94,38195.2273728391,836168.405761719,0.232893195924755
"ESP",1,0,NA,"Spain",40,-4,6391,"2020-03-14",1159,18983,66844,2020-03-14,"2020-03-21","2020-03-28","2020-02-01",0.196976325292894,0.174198764150152,"ES","Spain","Kingdom of Spain",NA,12.4943255704505,12.8607531517931,16.0117792193424,15.5851837925151,9.42926878947143,9.95236321148033,66.5388651322016,63.6157699620296,84.6974201869482,76.6725954330243,48.875696943542,51.7519098791993,68067.4505574897,76187.0462950376,86719.1693095172,85606.4663584523,40246.6081894484,63154.0339706509,7.33774613284414,7.14931583479342,9.53623839569665,9.0694477756447,5.07754895515196,5.42381185728197,25374,73235,30856309.09021,851,36258.8825971915,8007836.18464661,0.259520221982328
"ARE",1,0,NA,"United Arab Emirates",24,54,85,"2020-03-14",0,68,383,2020-03-14,"2020-03-21","2020-03-28","2020-01-29",0.0839695235574455,0.121844074244809,"AE","United Arab Emirates",NA,NA,21.9045182288162,21.9522255338768,24.9266594181749,23.5004113744086,19.973427790811,20.876203418765,45.3446957874025,37.7090046935688,70.891054389491,59.791773139927,6.55532454535411,22.614993050797,100242.461506694,104881.958918119,106820.73163351,106820.73163351,64375.9815481371,101801.616944324,8.61743442116146,7.24701892383093,13.0146861306694,11.3726347101597,1.4507200606148,4.52691740478714,153,468,4445632.17492676,95,46796.1281571238,141710.76492691,0.0318764034789371
"CHN",31,1,"Anhui","China",31.8257,117.2264,990,"2020-03-15",0,0,0,2020-03-15,"2020-03-22","2020-03-29","2020-01-22",0,0,"CN","China","People's Republic of China",NA,10.3011171124372,10.9950535737053,14.3122116428987,13.6242407998264,6.82758334807145,7.92342029785199,72.822089515773,76.6966760211643,93.6645966445213,93.5572050683533,42.319035098863,56.5504038861375,64930.1099237929,61527.6001277713,95205.9394174218,89217.9415282895,17662.0557337924,17909.1629102877,7.03203178594971,7.72386701970278,9.44137195672932,9.42332474184286,4.79146206512677,5.79691359852843,990,990,41341125.609375,211,195929.505257701,8202326.14404297,0.198405970402096
"CHN",31,1,"Gansu","China",37.8099,101.0583,133,"2020-03-15",4,3,5,2020-03-15,"2020-03-22","2020-03-29","2020-01-23",0.00318653678775695,0.00263603978110367,"CN","China","People's Republic of China",NA,2.31091199067154,1.63153759811305,5.92532120143539,4.54214735441828,-1.38279841910583,-1.35976663320595,44.183158492779,37.4853636943985,72.7056836290637,55.116062758894,19.9603682229802,20.1573698275393,77212.6368121219,80839.3037594326,93937.1875270189,93900.6533304316,44744.3036217443,51172.4604348752,2.55785029716684,2.02450643659722,4.25816908002159,2.96905302647433,1.11869013653797,1.12326762218944,136,138,17993718.2194824,461,39031.9267233892,3030652.1738884,0.168428344654581
"CHN",31,1,"Henan","China",33.882,113.614,1273,"2020-03-15",0,1,3,2020-03-15,"2020-03-22","2020-03-29","2020-01-22",0.000112176796385961,0.000168133239094878,"CN","China","People's Republic of China",NA,10.2491441183644,11.2361807362963,14.6545153466397,13.9512599283647,5.65911121965739,8.26153895874604,53.9638941522467,51.3757443771499,85.0503416700949,84.8762631639785,12.1492071504727,16.1880879489607,70523.4083696787,69778.4817579697,91297.0143100885,90893.504009023,28417.8491477621,28517.1769064956,5.11694130468502,5.23871113963227,8.41803454704736,8.41717666540759,1.45679843175087,1.61705131640967,1274,1276,67573171.0458984,258,261911.515681777,11349160.4631348,0.167953646210062
"CHN",31,1,"Shandong","China",36.3427,118.1498,760,"2020-03-15",0,7,12,2020-03-15,"2020-03-22","2020-03-29","2020-01-22",0.00130976686955415,0.00111900833888567,"CN","China","People's Republic of China",NA,7.52766997952551,8.81850248343605,12.2916487535779,12.2623459154162,2.6530218132344,5.73486867255375,56.4619545729065,55.8806636879416,91.7297091602074,91.5876637603896,19.3510445796707,23.2202290823856,71802.129708475,71612.4304091564,89213.6538193718,88014.2410506569,23491.5767816542,23509.6030547235,4.53698076325839,4.84667595735588,7.35646994860344,7.3408014544015,1.703918404708,1.99849283126574,767,772,67290189.1484375,250,269160.75659375,12872599.9960938,0.191299804013
"CHN",31,1,"Sichuan","China",30.6171,102.7103,539,"2020-03-15",0,4,11,2020-03-15,"2020-03-22","2020-03-29","2020-01-22",0.00105624986070537,0.0014430505226799,"CN","China","People's Republic of China",NA,12.2233541366,12.7388858014086,14.7905202045457,14.4380027422194,9.33202348817743,10.9603487202928,68.5673197196609,62.226673406766,88.1199741126033,75.9902475520287,47.3652272491791,47.7755112252618,51948.6729043286,56076.5902263352,82418.8662792251,80874.6913813617,20156.3003903748,35637.0937470625,7.44783357540899,6.97166108146395,9.19976826539169,8.63699451953363,5.25597513047162,5.28102696263572,543,550,55404673.4667969,687,80647.2685106214,11693510.578824,0.211056393750461
"ALB",1,0,NA,"Albania",41.1533,20.1683,42,"2020-03-15",4,47,170,2020-03-15,"2020-03-22","2020-03-29","2020-03-09",0.107280964492682,0.11563690402776,"AL","Albania","Republic of Albania",NA,9.90414911071867,10.0507538351506,14.0994068410747,13.1996903970643,7.30740770171704,7.73201401647122,77.4751881601914,76.9142247709511,91.2835475240545,88.783822655147,61.0016975357613,67.9354054864137,57489.5118608932,71502.057369435,82412.2351800878,82412.2351800878,21803.8236282442,57832.2505172874,7.3355042889272,7.32826440396479,8.83715467150441,8.57329761629361,5.08056897733708,6.38065492949084,89,212,1687437.8170166,48,35154.9545211792,354475.41104126,0.210067243643961
